"","scntfcN","dcmlLtt","dcmlLng","class","order","stratgy","temp_mean","temp_var","temp_autocor","ppt_mean","ppt_var","ppt_autocor","prop_drought","ECO_NAME","BIOME","ECO_ID","ECO_SYM","biome_name"
"11184","Viola purpurea Kellogg",34.305833,-118.006667,"Magnoliopsida","Malpighiales","dimorphic",13.2698394961473,0.579935733681915,0.454010894173057,758.623746546303,139823.741089885,-0.000559223556405669,0.225,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11185","Viola purpurea Kellogg",34.32528,-118.01556,"Magnoliopsida","Malpighiales","dimorphic",12.3705883026123,0.595877002091498,0.455021830995981,659.725461634194,106073.347766612,-0.000547845933686087,0.45,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11186","Viola purpurea Kellogg",34.30583,-118.00667,"Magnoliopsida","Malpighiales","dimorphic",13.2698394961473,0.579935733681915,0.454010894173057,758.623746546303,139823.741089885,-0.000559223556405669,0.225,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11187","Viola purpurea Kellogg",45.09009,-116.73111,"Magnoliopsida","Malpighiales","dimorphic",9.08784185967795,0.969081094900646,0.538883580653125,564.426312702458,9346.12809474157,0.000694833851141855,0.225,"Blue Mountains forests",5,50505,64,"Temperate Conifer Forests"
"11188","Viola purpurea Kellogg",34.32528,-118.01556,"Magnoliopsida","Malpighiales","dimorphic",12.3705883026123,0.595877002091498,0.455021830995981,659.725461634194,106073.347766612,-0.000547845933686087,0.45,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11189","Viola purpurea var. venosa (S.Watson) Brainerd",45.27119,-114.66892,"Magnoliopsida","Malpighiales","dimorphic",3.73225137664051,0.529263967431181,0.30612740244253,705.863859595322,10155.2075019436,0.000546019076404682,0.05,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11190","Viola purpurea Kellogg",41.8001,-115.7577,"Magnoliopsida","Malpighiales","dimorphic",6.06050266870638,0.637383644719618,0.354314521425516,414.970447075076,6072.04160796168,0.00192083510463513,0.8,"Great Basin shrub steppe",13,51305,113,"Deserts & Xeric Shrublands"
"11191","Viola purpurea Kellogg",43.1544,-115.309733,"Magnoliopsida","Malpighiales","dimorphic",8.58467839403851,1.03775493545647,0.450670353719959,499.731893399867,13033.709404339,0.000116490244276149,0.575,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11192","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",38.6514,-120.1408,"Magnoliopsida","Malpighiales","dimorphic",6.15368073161055,0.615133342481882,0.516903766045302,1399.68967642435,222245.798479251,-0.000475197675287463,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11193","Viola purpurea var. venosa (S.Watson) Brainerd",46.9952,-121.4698,"Magnoliopsida","Malpighiales","dimorphic",3.4372074574959,0.469528730040683,0.491362503970919,1578.45572718178,70888.0550660334,-0.000514887765948964,0.025,"Central and Southern Cascades forests",5,50508,75,"Temperate Conifer Forests"
"11194","Viola purpurea Kellogg",43.612778,-115.831667,"Magnoliopsida","Malpighiales","dimorphic",9.13805645268138,0.612218479745082,0.149820659340631,496.219827047209,11663.2900007866,-0.000102998086007892,0.575,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11195","Viola purpurea Kellogg",43.629042,-115.821956,"Magnoliopsida","Malpighiales","dimorphic",9.13805645268138,0.612218479745082,0.149820659340631,496.219827047209,11663.2900007866,-0.000102998086007892,0.575,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11196","Viola purpurea Kellogg",34.310278,-116.804722,"Magnoliopsida","Malpighiales","dimorphic",10.0266053036946,0.523056741713043,0.414605594299143,384.599067874071,29991.1209569746,-0.000508931563221574,0.825,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"11197","Viola purpurea Kellogg",34.16404,-116.94995,"Magnoliopsida","Malpighiales","dimorphic",12.4464493495662,0.651766179975701,0.539780789045642,583.443749776701,77637.9035904168,-0.000556825013292712,0.525,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11198","Viola purpurea Kellogg",34.16428,-116.91103,"Magnoliopsida","Malpighiales","dimorphic",10.7552249489761,0.633273534846505,0.512113334055667,570.356417400081,72286.131824878,-0.000554346312944388,0.55,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11199","Viola purpurea Kellogg",41.768889,-111.769167,"Magnoliopsida","Malpighiales","dimorphic",7.1387612645219,0.795416441931698,0.130900688979965,652.850653671637,22017.6014855508,8.86674757602035e-05,0.15,"Great Basin shrub steppe",13,51305,113,"Deserts & Xeric Shrublands"
"11200","Viola purpurea Kellogg",44.216063,-118.935421,"Magnoliopsida","Malpighiales","dimorphic",6.58444171998559,0.655851490807417,0.417674945331296,444.360575606183,7296.37956390109,0.00135608779980685,0.825,"Blue Mountains forests",5,50505,64,"Temperate Conifer Forests"
"11201","Viola purpurea Kellogg",44.216063,-118.935421,"Magnoliopsida","Malpighiales","dimorphic",6.58444171998559,0.655851490807417,0.417674945331296,444.360575606183,7296.37956390109,0.00135608779980685,0.825,"Blue Mountains forests",5,50505,64,"Temperate Conifer Forests"
"11202","Viola purpurea subsp. purpurea",34.15825,-116.87817,"Magnoliopsida","Malpighiales","dimorphic",9.34195655729712,0.540341925891286,0.441508866962486,587.045424670708,78237.3682760511,-0.0005530981208017,0.5,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11203","Viola purpurea subsp. purpurea",34.212583,-116.792528,"Magnoliopsida","Malpighiales","dimorphic",6.56753442345596,0.36182455163821,0.314821437737363,719.48105826029,97407.7453947139,-0.000552547767364701,0.25,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11204","Viola purpurea Kellogg",39.436944,-120.198611,"Magnoliopsida","Malpighiales","dimorphic",6.06193682042564,0.758449390229661,0.539984214847692,847.052973305307,94277.6753761672,-0.000389021954790076,0.075,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11205","Viola purpurea Kellogg",38.70083,-120.35667,"Magnoliopsida","Malpighiales","dimorphic",10.57972240448,0.792772363451925,0.590855693872967,1363.95235982755,224559.542132247,-0.00048271937882543,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11206","Viola purpurea Kellogg",35.30811,-118.23075,"Magnoliopsida","Malpighiales","dimorphic",13.3454908045327,0.513885321139733,0.357959254880431,262.463091222251,12830.7914718726,-0.000370476024507633,1,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"11207","Viola purpurea subsp. mohavensis (M.S.Baker & Clausen ex Blake) Clausen",37.12075,-118.38422,"Magnoliopsida","Malpighiales","dimorphic",8.63087348240178,0.684588986594144,0.434869300299105,298.568334998154,14558.2945003976,1.23354607038954e-05,0.925,"Great Basin shrub steppe",13,51305,113,"Deserts & Xeric Shrublands"
"11208","Viola purpurea subsp. purpurea",34.20197,-116.87608,"Magnoliopsida","Malpighiales","dimorphic",7.94904425086045,0.459624658385394,0.394433747804406,596.283362039706,73013.7247823188,-0.000581006125651064,0.45,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11209","Viola purpurea subsp. purpurea",40.66,-123.222,"Magnoliopsida","Malpighiales","dimorphic",9.87951753197647,0.44171358408182,0.463066248585041,1501.51982451648,238713.328054442,-0.000493542887693541,0.025,"Klamath-Siskiyou forests",5,50516,76,"Temperate Conifer Forests"
"11210","Viola purpurea subsp. venosa (S.Watson) M.S.Baker & Clausen",42.75063,-112.43831,"Magnoliopsida","Malpighiales","dimorphic",5.38884903744954,0.766420919365656,0.32993015941513,733.681148622094,21554.3673602248,0.000112867468145932,0.025,"Great Basin shrub steppe",13,51305,113,"Deserts & Xeric Shrublands"
"11211","Viola purpurea Kellogg",38.700833,-120.356667,"Magnoliopsida","Malpighiales","dimorphic",10.57972240448,0.792772363451925,0.590855693872967,1363.95235982755,224559.542132247,-0.00048271937882543,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11212","Viola purpurea Kellogg",34.220528,-116.800167,"Magnoliopsida","Malpighiales","dimorphic",6.56753442345596,0.36182455163821,0.314821437737363,719.48105826029,97407.7453947139,-0.000552547767364701,0.25,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11213","Viola purpurea subsp. purpurea",34.20196,-116.87607,"Magnoliopsida","Malpighiales","dimorphic",7.94904425086045,0.459624658385394,0.394433747804406,596.283362039706,73013.7247823188,-0.000581006125651064,0.45,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11214","Viola purpurea var. venosa (S.Watson) Brainerd",44.2826,-118.70733,"Magnoliopsida","Malpighiales","dimorphic",3.09839523710856,0.443129110905142,0.396033348861131,1130.2558474657,37112.0659021153,-0.0003671380841136,0.025,"Blue Mountains forests",5,50505,64,"Temperate Conifer Forests"
"11215","Viola purpurea Kellogg",38.70139,-120.37167,"Magnoliopsida","Malpighiales","dimorphic",10.57972240448,0.792772363451925,0.590855693872967,1363.95235982755,224559.542132247,-0.00048271937882543,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11216","Viola purpurea Kellogg",44.4657,-114.7421,"Magnoliopsida","Malpighiales","dimorphic",1.9993512972099,0.538505326701944,0.419867597692159,973.097909322599,39420.1924003472,-0.000313294102346796,0.025,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11217","Viola purpurea var. venosa (S.Watson) Brainerd",44.466,-114.776,"Magnoliopsida","Malpighiales","dimorphic",1.66389274415446,0.538013906252809,0.416611328149086,1130.7537439858,52945.2753791139,-0.000371470083896768,0.025,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11218","Viola purpurea Kellogg",44.4657,-114.7421,"Magnoliopsida","Malpighiales","dimorphic",1.9993512972099,0.538505326701944,0.419867597692159,973.097909322599,39420.1924003472,-0.000313294102346796,0.025,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11219","Viola purpurea Kellogg",44.466,-114.776,"Magnoliopsida","Malpighiales","dimorphic",1.66389274415446,0.538013906252809,0.416611328149086,1130.7537439858,52945.2753791139,-0.000371470083896768,0.025,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11220","Viola purpurea Kellogg",34.17736,-116.82622,"Magnoliopsida","Malpighiales","dimorphic",9.13721745188643,0.561905322947779,0.446346025574242,567.259985574862,73595.9930083886,-0.000551391598456624,0.525,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11221","Viola purpurea Kellogg",34.17736,-116.82622,"Magnoliopsida","Malpighiales","dimorphic",9.13721745188643,0.561905322947779,0.446346025574242,567.259985574862,73595.9930083886,-0.000551391598456624,0.525,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11222","Viola purpurea Kellogg",34.8225,-118.85528,"Magnoliopsida","Malpighiales","dimorphic",14.0191005381142,0.588557073856581,0.43788037827177,309.733424861257,25437.7142080139,-0.000473741929114275,0.925,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11223","Viola purpurea subsp. venosa (S.Watson) M.S.Baker & Clausen",34.88981,-118.69111,"Magnoliopsida","Malpighiales","dimorphic",14.1311591311199,0.694307194035693,0.55481282907129,327.91443820116,23989.8308547118,-0.000536260333131727,0.9,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11224","Viola purpurea Kellogg",34.183333,-116.766667,"Magnoliopsida","Malpighiales","dimorphic",7.88201498403782,0.673795467296931,0.552450802979173,660.011691209747,93359.3579853957,-0.000538510731976104,0.35,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11225","Viola purpurea Kellogg",43.677467,-115.979667,"Magnoliopsida","Malpighiales","dimorphic",9.0249661934085,0.572860301412549,0.10802938458706,558.697464361423,14673.3110297078,-5.63031735403299e-05,0.375,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11226","Viola purpurea Kellogg",34.183333,-116.766667,"Magnoliopsida","Malpighiales","dimorphic",7.88201498403782,0.673795467296931,0.552450802979173,660.011691209747,93359.3579853957,-0.000538510731976104,0.35,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11227","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",39.374167,-120.164167,"Magnoliopsida","Malpighiales","dimorphic",6.72192956180107,0.408054703476881,0.102726805387594,660.865296154487,61858.4825876095,-0.000338264183992103,0.275,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11228","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",39.09306,-120.72944,"Magnoliopsida","Malpighiales","dimorphic",13.6966273842788,0.688364519788172,0.416198085132423,1494.17080241878,246110.203514433,-0.0005036976608049,0.05,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11229","Viola purpurea Kellogg",34.18333,-116.76667,"Magnoliopsida","Malpighiales","dimorphic",7.88201498403782,0.673795467296931,0.552450802979173,660.011691209747,93359.3579853957,-0.000538510731976104,0.35,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11230","Viola purpurea Kellogg",34.307,-117.01064,"Magnoliopsida","Malpighiales","dimorphic",9.5581954514108,0.674795596258305,0.586234379089375,515.506508803949,52452.3598514235,-0.000570193242785307,0.675,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11231","Viola purpurea Kellogg",34.41722,-117.90528,"Magnoliopsida","Malpighiales","dimorphic",12.7000444458752,0.660858471677296,0.451424418422661,415.435621308117,40389.0128835942,-0.000476489192985464,0.8,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11232","Viola purpurea subsp. purpurea",32.8539,-116.4768,"Magnoliopsida","Malpighiales","dimorphic",11.8175517524161,0.66783383682248,0.480055356755931,655.105361566311,70869.7781795967,-0.000535113843485805,0.3,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11233","Viola purpurea var. venosa (S.Watson) Brainerd",43.517111,-115.903611,"Magnoliopsida","Malpighiales","dimorphic",8.47853939707686,0.59616930052677,0.236387270909821,617.807746701124,17656.9505279833,-0.000221991668137392,0.175,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11234","Viola purpurea Kellogg",34.417222,-117.905278,"Magnoliopsida","Malpighiales","dimorphic",12.7000444458752,0.660858471677296,0.451424418422661,415.435621308117,40389.0128835942,-0.000476489192985464,0.8,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11235","Viola purpurea Kellogg",34.307,-117.01065,"Magnoliopsida","Malpighiales","dimorphic",9.5581954514108,0.674795596258305,0.586234379089375,515.506508803949,52452.3598514235,-0.000570193242785307,0.675,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11236","Viola purpurea Kellogg",35.052222,-118.394444,"Magnoliopsida","Malpighiales","dimorphic",13.2885567502278,0.445785693765142,0.312095799173134,354.614371881252,23995.5869725076,-0.000533018328751976,0.875,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"11237","Viola purpurea Kellogg",44.40065,-116.134783,"Magnoliopsida","Malpighiales","dimorphic",3.79409524871082,0.664017370570746,0.50550494853619,1190.09276301686,60292.25873555,-0.000355386608909802,0.025,"Blue Mountains forests",5,50505,64,"Temperate Conifer Forests"
"11238","Viola purpurea Kellogg",34.40444,-117.72389,"Magnoliopsida","Malpighiales","dimorphic",12.408324892928,0.701713957940929,0.50519456963819,356.204653484065,30771.8845262211,-0.000527202039207376,0.825,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11239","Viola purpurea Kellogg",44.40065,-116.134783,"Magnoliopsida","Malpighiales","dimorphic",3.79409524871082,0.664017370570746,0.50550494853619,1190.09276301686,60292.25873555,-0.000355386608909802,0.025,"Blue Mountains forests",5,50505,64,"Temperate Conifer Forests"
"11240","Viola purpurea subsp. venosa (S.Watson) M.S.Baker & Clausen",42.048367,-117.434833,"Magnoliopsida","Malpighiales","dimorphic",7.22049054866884,0.557108019111038,0.292632429540188,461.923679258765,10624.7149383758,7.55379346918973e-05,0.7,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11241","Viola purpurea Kellogg",47.073003,-112.821658,"Magnoliopsida","Malpighiales","dimorphic",2.92656842382943,0.815063870222802,0.320214142981534,1083.36358493712,26923.2084402596,-0.000276842173887208,0.025,"North Central Rockies forests",5,50518,76,"Temperate Conifer Forests"
"11242","Viola purpurea Kellogg",34.404444,-117.723889,"Magnoliopsida","Malpighiales","dimorphic",12.408324892928,0.701713957940929,0.50519456963819,356.204653484065,30771.8845262211,-0.000527202039207376,0.825,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11243","Viola purpurea Kellogg",33.916667,-117.733333,"Magnoliopsida","Malpighiales","dimorphic",18.2248592841916,0.390341613681364,0.419514277263813,397.682760285168,36540.1521640732,-0.000608311007297291,0.825,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11244","Viola purpurea Kellogg",34.74417,-118.64194,"Magnoliopsida","Malpighiales","dimorphic",15.1899444766161,0.738144829727234,0.572460635514306,341.607545247892,35523.4885564563,-0.000583767391689378,0.875,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11245","Viola purpurea subsp. purpurea",32.69457,-116.56417,"Magnoliopsida","Malpighiales","dimorphic",15.189383576556,0.500234346516215,0.377440176283852,454.380971024676,33581.7029920507,-0.000485803895961586,0.75,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11246","Viola purpurea subsp. purpurea",32.73504,-116.55849,"Magnoliopsida","Malpighiales","dimorphic",14.3198127979186,0.465944951309602,0.396654812424755,496.657376173066,42625.2383032266,-0.000512830587622518,0.675,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11247","Viola purpurea Kellogg",33.941667,-117.716667,"Magnoliopsida","Malpighiales","dimorphic",18.0883933741872,0.443539469887765,0.463910610520051,347.895016740008,28743.5565981611,-0.000575983790890865,0.85,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11248","Viola purpurea subsp. mohavensis (M.S.Baker & Clausen ex Blake) Clausen",35.418611,-118.256111,"Magnoliopsida","Malpighiales","dimorphic",13.0400444123803,0.403959126638257,0.312299960845019,266.022192792195,12630.9569390596,-0.000367783119861643,1,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"11249","Viola purpurea Kellogg",34.418889,-117.844444,"Magnoliopsida","Malpighiales","dimorphic",14.1322273859164,0.547573280717363,0.328660539725006,326.901947951898,25994.5436976443,-0.000522493236594647,0.85,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11250","Viola purpurea Kellogg",34.651617,-119.385033,"Magnoliopsida","Malpighiales","dimorphic",13.3649736730064,0.432617055070741,0.50521363504174,569.186300510313,88113.8256165766,-0.000556711886758821,0.6,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11251","Viola purpurea subsp. purpurea",38.80139,-120.38417,"Magnoliopsida","Malpighiales","dimorphic",11.1727053014244,0.708721963396912,0.547296956042356,1394.05698822766,233334.069824686,-0.000485706221486615,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11252","Viola purpurea subsp. mohavensis (M.S.Baker & Clausen ex Blake) Clausen",35.41861,-118.25611,"Magnoliopsida","Malpighiales","dimorphic",13.0400444123803,0.403959126638257,0.312299960845019,266.022192792195,12630.9569390596,-0.000367783119861643,1,"Mojave desert",13,51308,121,"Deserts & Xeric Shrublands"
"11253","Viola purpurea Kellogg",34.40056,-117.83917,"Magnoliopsida","Malpighiales","dimorphic",14.1322273859164,0.547573280717363,0.328660539725006,326.901947951898,25994.5436976443,-0.000522493236594647,0.85,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11254","Viola purpurea Kellogg",34.41889,-117.84444,"Magnoliopsida","Malpighiales","dimorphic",14.1322273859164,0.547573280717363,0.328660539725006,326.901947951898,25994.5436976443,-0.000522493236594647,0.85,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11255","Viola purpurea subsp. purpurea",39.822778,-121.507222,"Magnoliopsida","Malpighiales","dimorphic",13.0904591025376,1.10113278881004,0.646520392987176,1849.99603792516,400042.140187576,-0.000521987036244629,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11256","Viola purpurea Kellogg",34.400556,-117.839167,"Magnoliopsida","Malpighiales","dimorphic",14.1322273859164,0.547573280717363,0.328660539725006,326.901947951898,25994.5436976443,-0.000522493236594647,0.85,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11257","Viola purpurea subsp. mohavensis (M.S.Baker & Clausen ex Blake) Clausen",35.352017,-111.2563,"Magnoliopsida","Malpighiales","dimorphic",13.046573638916,0.433017962135824,0.322005106337472,272.396166173423,4583.29131667822,0.000350181118745413,1.075,"Colorado Plateau shrublands",13,51304,107,"Deserts & Xeric Shrublands"
"11258","Viola purpurea Kellogg",34.38361,-117.75528,"Magnoliopsida","Malpighiales","dimorphic",10.7453516285594,0.775443180505444,0.577324186899289,545.283461035752,65088.5547291418,-0.000555637121799038,0.575,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11259","Viola purpurea subsp. venosa (S.Watson) M.S.Baker & Clausen",41.8833,-115.3527,"Magnoliopsida","Malpighiales","dimorphic",4.20763674596461,0.528634731598085,0.27450772917413,645.756520341082,13009.8825665584,0.000627434423872402,0.05,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11260","Viola purpurea subsp. purpurea",33.45664,-117.39419,"Magnoliopsida","Malpighiales","dimorphic",17.0320178008661,0.422017655829856,0.291103542899098,532.526708091178,75068.3662147244,-0.000638236535969283,0.625,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11261","Viola purpurea Kellogg",34.383611,-117.755278,"Magnoliopsida","Malpighiales","dimorphic",10.7453516285594,0.775443180505444,0.577324186899289,545.283461035752,65088.5547291418,-0.000555637121799038,0.575,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11262","Viola purpurea subsp. venosa (S.Watson) M.S.Baker & Clausen",43.0315,-116.9001,"Magnoliopsida","Malpighiales","dimorphic",7.9561491128875,0.674561612893815,0.258326494915037,442.595760066335,11398.2093840818,0.000277504740438688,0.775,"Snake-Columbia shrub steppe",13,51309,104,"Deserts & Xeric Shrublands"
"11263","Viola purpurea subsp. purpurea",40.696657,-123.718235,"Magnoliopsida","Malpighiales","dimorphic",10.5783492530265,0.423189070930568,0.494539811738988,2926.23408322218,841664.68620339,-0.000526683462202842,0.025,"Klamath-Siskiyou forests",5,50516,76,"Temperate Conifer Forests"
"11264","Viola purpurea Kellogg",45.26855,-116.186283,"Magnoliopsida","Malpighiales","dimorphic",2.84648791464364,0.463248003396981,0.374505935460367,1315.01674745141,66422.2520071649,-0.000274827233896982,0.025,"South Central Rockies forests",5,50528,70,"Temperate Conifer Forests"
"11265","Viola purpurea subsp. purpurea",32.75472,-116.66222,"Magnoliopsida","Malpighiales","dimorphic",16.12981286863,0.332636813207573,0.181682226395071,438.179892935404,29894.1090302065,-0.000560510948581369,0.8,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11266","Viola purpurea subsp. mohavensis (M.S.Baker & Clausen ex Blake) Clausen",34.83194,-118.80361,"Magnoliopsida","Malpighiales","dimorphic",14.0175273709181,0.850624802974588,0.605051948361768,344.775870718607,28591.6525068272,-0.00051482348486802,0.875,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11267","Viola purpurea Kellogg",34.81444,-118.77417,"Magnoliopsida","Malpighiales","dimorphic",14.0175273709181,0.850624802974588,0.605051948361768,344.775870718607,28591.6525068272,-0.00051482348486802,0.875,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11268","Viola purpurea Kellogg",34.82333,-118.73806,"Magnoliopsida","Malpighiales","dimorphic",14.4379201749476,0.855704297070509,0.615951214490316,322.883209414598,26506.0930116899,-0.000546246280265661,0.9,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11269","Viola purpurea Kellogg",34.81639,-118.79472,"Magnoliopsida","Malpighiales","dimorphic",14.0175273709181,0.850624802974588,0.605051948361768,344.775870718607,28591.6525068272,-0.00051482348486802,0.875,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11270","Viola purpurea Kellogg",34.26667,-116.93333,"Magnoliopsida","Malpighiales","dimorphic",8.80455646282289,0.44259024525135,0.379424238685786,570.551824802306,68776.700130016,-0.000595219571044217,0.475,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11271","Viola purpurea subsp. purpurea",33.0159,-116.6113,"Magnoliopsida","Malpighiales","dimorphic",14.2434055049245,0.655910896804415,0.494224124362271,648.230682373047,68086.7883131388,-0.000553930766412139,0.3,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11272","Viola purpurea subsp. purpurea",33.0274,-116.6713,"Magnoliopsida","Malpighiales","dimorphic",15.3910031434966,0.581070130860255,0.449640118481077,547.475470938334,48240.1600761469,-0.000564498533754777,0.525,"California coastal sage and chaparral",12,51201,110,"Mediterranean Forests, Woodlands & Scrub"
"11273","Viola purpurea Kellogg",34.266667,-116.933333,"Magnoliopsida","Malpighiales","dimorphic",8.80455646282289,0.44259024525135,0.379424238685786,570.551824802306,68776.700130016,-0.000595219571044217,0.475,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11274","Viola purpurea Kellogg",34.82917,-118.79389,"Magnoliopsida","Malpighiales","dimorphic",14.0175273709181,0.850624802974588,0.605051948361768,344.775870718607,28591.6525068272,-0.00051482348486802,0.875,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11275","Viola purpurea subsp. mohavensis (M.S.Baker & Clausen ex Blake) Clausen",34.8675,-118.87444,"Magnoliopsida","Malpighiales","dimorphic",14.4146128166013,0.460289716090885,0.378972356451517,307.410081072552,22382.4809670114,-0.000454490454068713,0.925,"California montane chaparral and woodlands",12,51203,118,"Mediterranean Forests, Woodlands & Scrub"
"11276","Viola purpurea Kellogg",39.15917,-120.665,"Magnoliopsida","Malpighiales","dimorphic",11.8005760937202,0.653004890000335,0.381735391879187,1697.59185939882,318076.983785046,-0.000503447899762874,0.025,"Sierra Nevada forests",5,50527,70,"Temperate Conifer Forests"
"11277","Viola purpurea subsp. integrifolia M.S.Baker & Clausen",40.753079,-123.652859,"Magnoliopsida","Malpighiales","dimorphic",10.7214053316814,0.427696958445429,0.481077739812449,2745.49203267912,705436.374465988,-0.000526446289157729,0.025,"Klamath-Siskiyou forests",5,50516,76,"Temperate Conifer Forests"
